"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
2636491322,"25f6a909-ec19-4cfa-9133-de8d7917535a","SEABCRU-occur-0000275","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","KH","Kbal Spean","Siem Reap Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",13.6688,104.029092,NA,NA,72,NA,NA,NA,2010-07-24,24,7,2010,2432641,2432641,"HUMAN_OBSERVATION","","","","PS2.240710.11","Phauk Sophany",NA,"CC_BY_NC_4_0","","Phauk Sophany",NA,"",2023-08-25 13:33:02.58,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636491321,"25f6a909-ec19-4cfa-9133-de8d7917535a","SEABCRU-occur-0000274","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","KH","Kbal Spean","Siem Reap Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",13.6688,104.029092,NA,NA,72,NA,NA,NA,2010-07-24,24,7,2010,2432641,2432641,"HUMAN_OBSERVATION","","","","PS2.240710.10","Phauk Sophany",NA,"CC_BY_NC_4_0","","Phauk Sophany",NA,"",2023-08-25 13:33:02.578,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636491320,"25f6a909-ec19-4cfa-9133-de8d7917535a","SEABCRU-occur-0000279","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","KH","Kbal Spean","Siem Reap Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",13.6688,104.029092,NA,NA,72,NA,NA,NA,2010-07-24,24,7,2010,2432641,2432641,"HUMAN_OBSERVATION","","","","PS2.240710.15","Phauk Sophany",NA,"CC_BY_NC_4_0","","Phauk Sophany",NA,"",2023-08-25 13:33:02.575,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636491319,"25f6a909-ec19-4cfa-9133-de8d7917535a","SEABCRU-occur-0000278","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","KH","Kbal Spean","Siem Reap Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",13.6688,104.029092,NA,NA,72,NA,NA,NA,2010-07-24,24,7,2010,2432641,2432641,"HUMAN_OBSERVATION","","","","PS2.240710.14","Phauk Sophany",NA,"CC_BY_NC_4_0","","Phauk Sophany",NA,"",2023-08-25 13:33:02.573,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636491318,"25f6a909-ec19-4cfa-9133-de8d7917535a","SEABCRU-occur-0000280","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","KH","Kbal Spean","Siem Reap Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",13.6688,104.029092,NA,NA,72,NA,NA,NA,2010-07-24,24,7,2010,2432641,2432641,"HUMAN_OBSERVATION","","","","PS2.240710.16","Phauk Sophany",NA,"CC_BY_NC_4_0","","Phauk Sophany",NA,"",2023-08-25 13:33:02.571,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636491309,"25f6a909-ec19-4cfa-9133-de8d7917535a","SEABCRU-occur-0000204","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","KH","Kbal Spean","Siem Reap Province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",13.686864,104.015296,NA,NA,80,NA,NA,NA,2010-06-21,21,6,2010,2432639,2432639,"HUMAN_OBSERVATION","","","","PS.21.0610.8","Phauk Sophany",NA,"CC_BY_NC_4_0","","Phauk Sophany",NA,"",2023-08-25 13:33:02.514,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490500,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000100","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: FP3","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.195917,106.038317,NA,NA,720,NA,NA,NA,2007-07-03,3,7,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00061","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.817,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490499,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000101","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP4","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.2455,105.974417,NA,NA,751,NA,NA,NA,2007-02-10,10,2,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00062","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.814,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490498,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000106","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: FP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.197717,106.03355,NA,NA,700,NA,NA,NA,2006-07-21,21,7,2006,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00067","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.812,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490497,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000107","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.24725,105.978217,NA,NA,750,NA,NA,NA,2007-04-23,23,4,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00068","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.809,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490496,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000108","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.24725,105.978217,NA,NA,750,NA,NA,NA,2007-07-24,24,7,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00069","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.807,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490495,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000109","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.24725,105.978217,NA,NA,750,NA,NA,NA,2007-07-24,24,7,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00069","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.803,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490494,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000102","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.24725,105.978217,NA,NA,750,NA,NA,NA,2007-10-14,14,10,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00063","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.8,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490493,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000103","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP6","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.248117,105.973417,NA,NA,720,NA,NA,NA,2007-10-15,15,10,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00064","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.797,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490492,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000104","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: AV1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.271467,106.0499,NA,NA,440,NA,NA,NA,2007-03-20,20,3,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00065","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.795,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490491,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000105","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP6","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.248117,105.973417,NA,NA,720,NA,NA,NA,2007-07-20,20,7,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00066","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.792,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490490,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000110","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP4","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.2455,105.974417,NA,NA,751,NA,NA,NA,2007-07-25,25,7,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00070","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.789,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490489,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000111","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: DFP4","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.2455,105.974417,NA,NA,751,NA,NA,NA,2007-07-25,25,7,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00070","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.786,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490488,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000112","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: FP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.197717,106.03355,NA,NA,700,NA,NA,NA,2007-04-26,26,4,2007,2432641,2432641,"HUMAN_OBSERVATION","","","","ABCD-NF.00071","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.783,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490457,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000098","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: FP7","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.188667,106.058833,NA,NA,540,NA,NA,NA,2006-07-03,3,7,2006,2432641,2432641,"HUMAN_OBSERVATION","","","","NF.030706.11","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.655,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490456,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000099","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","","","VN","Trap site: FP7","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.188667,106.058833,NA,NA,540,NA,NA,NA,2006-07-03,3,7,2006,2432641,2432641,"HUMAN_OBSERVATION","","","","NF.030706.12","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.652,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490427,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000185","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2006-06-10,10,6,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","NF.100606.3","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.495,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490425,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000184","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2006-06-10,10,6,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","NF.100606.2","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.488,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490423,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000183","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2006-06-10,10,6,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","ABCD-NF.00132","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.481,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490421,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000182","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2006-11-01,1,11,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","NF.011106.2","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.475,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490419,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000189","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2006-04-28,28,4,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","ABCD-NF.00134","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.467,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490417,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000188","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: VF1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.196767,106.036933,NA,NA,660,NA,NA,NA,2007-02-28,28,2,2007,7261959,7261959,"HUMAN_OBSERVATION","","","","ABCD-NF.00133","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.43,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490415,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000187","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: VF1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.196767,106.036933,NA,NA,660,NA,NA,NA,2006-09-17,17,9,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","NF.180906.2","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.423,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490413,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000186","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2006-03-14,14,3,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","NF.140306.4","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.408,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490407,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000191","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2007-03-10,10,3,2007,7261959,7261959,"HUMAN_OBSERVATION","","","","NF.010307.1","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.347,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490406,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000190","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","","","VN","Trap site: FP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.197717,106.03355,NA,NA,700,NA,NA,NA,2006-10-31,31,10,2006,7261959,7261959,"HUMAN_OBSERVATION","","","","NF.311006.3","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:10.344,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490340,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000152","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","","","VN","Trap site: FP1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.197717,106.03355,NA,NA,700,NA,NA,NA,2007-07-05,5,7,2007,2432639,2432639,"HUMAN_OBSERVATION","","","","ABCD-NF.00107","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:09.573,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490338,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000151","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2007-11-01,1,11,2007,2432639,2432639,"HUMAN_OBSERVATION","","","","ABCD-NF.00106","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:09.568,"","CONTINENT_DERIVED_FROM_COORDINATES"
2636490336,"cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb","SEABCRU-occur-0000150","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","","","VN","Trap site: C1","Bac Kan province","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",22.19665,106.0355,NA,NA,660,NA,NA,NA,2006-11-01,1,11,2006,2432639,2432639,"HUMAN_OBSERVATION","","","","NF.011106.1","Neil Furey",NA,"CC_BY_NC_4_0","","Neil Furey",NA,"",2023-08-26 11:09:09.562,"","CONTINENT_DERIVED_FROM_COORDINATES"
